Feature,Block,MissingRate,NonMissingRows,UniqueValues,GlobalCorrelation,MedianAbsoluteSeasonCorrelation,SeasonSignConsistency,SeasonCoverage,SeasonCorrelationIQR,StabilityScore,Mandatory,InPrecorrelationPool,Selected,SelectionRank,ExclusionReason,OuterFoldID,InnerFoldID,Model,TargetColumn,SeedAware
diff__norm__adj__net_rtg_a10p0__pct,within_season_normalization,0.0,780,564,0.4566252368581916,0.47152851939990026,1.0,1.0,0.08992528304280656,0.5831942300990419,False,True,True,32.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__massey__system_wol,massey_consensus,0.0,780,574,0.46273920244428596,0.4649348740460765,1.0,1.0,0.06546946689680871,0.5823525854039873,False,True,True,18.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__massey__system_cng,massey_consensus,0.08205128205128205,716,590,0.44400910712293,0.4771289740105438,1.0,1.0,0.0870952951554515,0.576655996721785,False,True,True,19.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__compact__half_marginmean_first,compact_performance,0.0,780,720,0.45871168749354363,0.45437273137566137,1.0,1.0,0.08186450275352897,0.5757409021987558,False,True,True,46.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__norm__rating__pagerank_margin__pct,within_season_normalization,0.0,780,623,0.45310822914601107,0.451842750774596,1.0,1.0,0.0781376705414108,0.5734428239622721,False,True,True,33.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__norm__schedule__quality_win_points_sum__pct,within_season_normalization,0.0,780,584,0.45356621041376,0.44742016284956454,1.0,1.0,0.042795863339325946,0.5728344099252451,False,True,True,34.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__massey__system_sel,massey_consensus,0.08205128205128205,716,548,0.44420704172195447,0.4628150254786467,1.0,1.0,0.08192612042967562,0.5700356140272907,False,True,True,20.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__massey__strength_iqr,massey_consensus,0.0,780,689,-0.4439400267158127,0.4458892452509242,1.0,1.0,0.049151712690005456,0.5697275750903222,False,True,True,21.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__massey__system_bih,massey_consensus,0.08205128205128205,716,545,0.4358634237530193,0.46353214820750327,1.0,1.0,0.08064504194926303,0.5685954801231927,False,True,True,22.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__massey__ordinal_min,massey_consensus,0.0,780,166,-0.42923546358469616,0.44592777921423343,1.0,1.0,0.05084190662292054,0.5664434597465484,False,True,True,23.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
matchup__team1_seed,matchup_context,0.0,780,16,-0.44099551221676075,0.43359504825990824,1.0,1.0,0.1007868033910097,0.561113163716803,False,True,True,7.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__massey__rank_improvement_std,massey_consensus,0.0,780,780,-0.42723266138759924,0.43465903428536107,1.0,1.0,0.08810072005294034,0.5591034931601274,False,True,True,24.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__compact__pythag_exp8p0,compact_performance,0.0,780,780,0.4307298036569803,0.4192801118069235,1.0,1.0,0.09245748421404132,0.5523167111032972,False,True,True,47.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__adj__net_rtg_a50p0_percentile,opponent_adjusted_efficiency,0.0,780,562,0.41831032832011683,0.41580737857702327,1.0,1.0,0.08927562334088712,0.5480447890137614,False,True,True,35.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
