Feature,Block,MissingRate,NonMissingRows,UniqueValues,GlobalCorrelation,MedianAbsoluteSeasonCorrelation,SeasonSignConsistency,SeasonCoverage,SeasonCorrelationIQR,StabilityScore,Mandatory,InPrecorrelationPool,Selected,SelectionRank,ExclusionReason,StreamID
diff__detailed__last5__tov_pct_mean,detailed_efficiency,0.0,961,961,-0.0713595165638837,0.1373377514995363,0.4666666666666667,1.0,0.1664189129342046,0.2496311245131303,False,False,False,,below_bounded_prescreen,W_fallback
diff__detailed__last10__tov_pct_mean,detailed_efficiency,0.0,961,961,-0.0883089823853638,0.1276781171977973,0.4666666666666667,1.0,0.1450075231502192,0.2495798381203806,False,False,False,,below_bounded_prescreen,W_fallback
diff__detailed__all__assistperfgm_mean,detailed_efficiency,0.0,961,961,0.055513251849408,0.0956457524106021,0.6,1.0,0.1140459869948273,0.2495610370841657,False,False,False,,below_bounded_prescreen,W_fallback
diff__detailed__clean__stealpct_mean,detailed_efficiency,0.0,961,961,0.0486724979047838,0.0960206824254397,0.6,1.0,0.0851279649213633,0.249392758506409,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__last10__ft_rate_mean,detailed_efficiency,0.0,961,961,0.0636447047146222,0.0922211919732603,0.6,1.0,0.1316368575888098,0.2490025328808294,False,False,False,,below_bounded_prescreen,W_fallback
diff__detailed__all__stealpct_mean,detailed_efficiency,0.0,961,961,0.0489649059058044,0.0947910896695625,0.6,1.0,0.0894099915778674,0.2486956026775522,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__compact__last20_margin_mean,compact_performance,0.0,961,410,0.087607151059635,0.0757262308809236,0.6,1.0,0.091024239918549,0.2479811944592211,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__poss0p44__def_rtg_mean,detailed_efficiency,0.0,961,961,0.1058976954005537,0.1673303352963384,0.3333333333333333,1.0,0.238410311382184,0.2474129748084101,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__poss0p475__def_rtg_mean,detailed_efficiency,0.0,961,961,0.1048312006311854,0.1662329920953377,0.3333333333333333,1.0,0.2397857546198753,0.2465966034931612,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__all__def_rtg_ros,detailed_efficiency,0.0,961,961,0.1054533634290221,0.164662127472672,0.3333333333333333,1.0,0.238075671454115,0.2460478676164361,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__clean__def_rtg_ros,detailed_efficiency,0.0,961,961,0.0980038077601887,0.1691867375253913,0.3333333333333333,1.0,0.2663354732239743,0.2454503861238037,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__adj__off_rtg_a50p0,opponent_adjusted_efficiency,0.0,961,961,0.0917368417669172,0.1173446485869201,0.4666666666666667,1.0,0.17334687921505,0.2442403280085081,False,True,True,15.0,selected,W_fallback
mean__prior__program_win_pct_smoothed,prior_program_history,0.0,961,755,0.0708750690101393,0.0798367722483612,0.6,1.0,0.1443338113506287,0.2441408134074189,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__last5__pace_mean,detailed_efficiency,0.0,961,850,-0.0650121196798975,0.127663838225497,0.4666666666666667,1.0,0.1543094363072223,0.2440755978921938,False,False,False,,below_bounded_prescreen,W_fallback
diff__compact__day90plus_win_pct,compact_performance,0.0,961,332,0.0530294986284596,0.0825130472190852,0.6,1.0,0.0830938023815258,0.243949000268161,False,False,False,,below_bounded_prescreen,W_fallback
diff__detailed__ewm_h5__defrtg,detailed_efficiency,0.0,961,961,-0.0869363674824235,0.1232252254116365,0.4666666666666667,1.0,0.2264811823276302,0.2438815284172802,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__schedule__opponent_strength_median,schedule_and_accomplishment,0.0,961,954,-0.0752256504703605,0.1239249514247971,0.4666666666666667,1.0,0.1734447678984151,0.243762495738112,False,True,False,,correlation_pruned_or_cap,W_fallback
diff__compact__day120plus_margin_mean,compact_performance,0.0,961,484,0.0735074987566588,0.0743371481012899,0.6,1.0,0.1143071681921153,0.2432811940873995,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__schedule__opponent_strength_pct_mean,schedule_and_accomplishment,0.0,961,961,-0.0679327629394949,0.1239369967177791,0.4666666666666667,1.0,0.1532873044583997,0.2429701407595535,False,True,False,,correlation_pruned_or_cap,W_fallback
diff__detailed__all__oppassistperfgm_median,detailed_efficiency,0.0,961,852,-0.1141219638299846,0.1534394803586464,0.3333333333333333,1.0,0.2321990328535809,0.2428031546339369,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__away__off_rtg_mean,detailed_efficiency,0.0,961,961,0.0645326241457907,0.1214965709397703,0.4666666666666667,1.0,0.1629494838980608,0.2406642186739079,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__home__def_rtg_mean,detailed_efficiency,0.0145681581685744,947,947,0.0633906161297627,0.1226304127436932,0.4666666666666667,1.0,0.1494543788583891,0.2403315725243657,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__schedule__quality_wins,schedule_and_accomplishment,0.0,961,24,-0.0793798986639787,0.1184182611577185,0.4666666666666667,1.0,0.2278043751862449,0.2398588347209971,False,True,False,,correlation_pruned_or_cap,W_fallback
absdiff__detailed__last20__efg_mean,detailed_efficiency,0.0,961,961,0.0756605837106541,0.1103193162291354,0.4666666666666667,1.0,0.1512186712764417,0.2382165200219379,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__compact__neutral_margin_mean,compact_performance,0.0634755463059313,900,553,0.0852568456023755,0.1169563608008976,0.4666666666666667,1.0,0.1687607500552243,0.2377337521769366,False,False,False,,below_bounded_prescreen,W_fallback
mean__compact__day110plus_games,compact_performance,0.0,961,12,0.0325823315555658,0.0784294900226232,0.6,1.0,0.0798696634895373,0.2376194816135021,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,0.0,961,961,0.0703977651343511,0.109597659797149,0.4666666666666667,1.0,0.1368475018283971,0.2372871516257195,False,True,True,16.0,selected,W_fallback
absdiff__detailed__home__off_rtg_mean,detailed_efficiency,0.0145681581685744,947,947,0.0662359392233908,0.1163276572835029,0.4666666666666667,1.0,0.1780755437766149,0.2367873743873435,False,False,False,,below_bounded_prescreen,W_fallback
diff__detailed__last10__ft_rate_mean,detailed_efficiency,0.0,961,961,-0.0662677159316319,0.1090067234824245,0.4666666666666667,1.0,0.1210373624540803,0.2367272969450262,False,False,False,,below_bounded_prescreen,W_fallback
diff__detailed__all__oppassistperfgm_mean,detailed_efficiency,0.0,961,961,-0.1097549772030682,0.1433606113835129,0.3333333333333333,1.0,0.2503853077242157,0.2362771094731259,False,False,False,,below_bounded_prescreen,W_fallback
diff__detailed__clean__oppassistperfgm_mean,detailed_efficiency,0.0,961,961,-0.1096441002067439,0.1422912281301968,0.3333333333333333,1.0,0.2468519442991974,0.2358807471093436,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__compact__pythag_exp8p0,compact_performance,0.0,961,961,0.0432234795232877,0.0697445241549089,0.6,1.0,0.085158398529314,0.235580201148307,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__compact__away_margin_mean,compact_performance,0.0,961,902,0.0983436692352408,0.1006692276126414,0.4666666666666667,1.0,0.2381665504294428,0.2350968411353098,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__last20__ft_rate_mean,detailed_efficiency,0.0,961,961,0.0560359266746361,0.1080054239769299,0.4666666666666667,1.0,0.1033027073139038,0.2347050657514568,False,False,False,,below_bounded_prescreen,W_fallback
diff__compact__last10_win_pct,compact_performance,0.0,961,15,0.0381303698071633,0.0706377416416223,0.6,1.0,0.0942118135307681,0.2345263248043239,False,False,False,,below_bounded_prescreen,W_fallback
diff__detailed__clean__oppfoulrate_median,detailed_efficiency,0.0,961,961,-0.037267860427229,0.1193858616303403,0.4666666666666667,1.0,0.1718814418087188,0.2332955518708716,False,False,False,,below_bounded_prescreen,W_fallback
diff__detailed__clean__ftpct_mean,detailed_efficiency,0.0,961,961,0.0888739044606297,0.0948080360893585,0.4666666666666667,1.0,0.1618862785329571,0.233251331829579,False,False,False,,below_bounded_prescreen,W_fallback
diff__detailed__all__ftpct_mean,detailed_efficiency,0.0,961,961,0.090198813270308,0.0918612795784121,0.4666666666666667,1.0,0.1552722352032512,0.2323929303756422,False,False,False,,below_bounded_prescreen,W_fallback
diff__compact__neutral_margin_std,compact_performance,0.1696149843912591,798,797,0.0764188912462662,0.1278832846856924,0.4666666666666667,1.0,0.1784562980803331,0.2321553487154635,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__clean__efg_median,detailed_efficiency,0.0,961,943,0.0559349478442679,0.1043746650405422,0.4666666666666667,1.0,0.1328700285665359,0.2317573932692044,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__compact__half_marginmean_first,compact_performance,0.0,961,831,0.0598956339247818,0.1033828110214025,0.4666666666666667,1.0,0.1542097683142251,0.2312990646878229,False,False,False,,below_bounded_prescreen,W_fallback
mean__detailed__clean__oppftmaderate_median,detailed_efficiency,0.0,961,952,-0.0456812148869061,0.0576393020772551,0.6,1.0,0.071658077110618,0.2308504091877771,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__all__efg_median,detailed_efficiency,0.0,961,942,0.0569324669129339,0.1009745629008754,0.4666666666666667,1.0,0.1253185939515705,0.2306468558218695,False,False,False,,below_bounded_prescreen,W_fallback
diff__compact__day90plus_games,compact_performance,0.0,961,14,0.0699116275048309,0.1073766545699577,0.4285714285714285,1.0,0.154359259411638,0.2293184104396056,False,False,False,,below_bounded_prescreen,W_fallback
diff__detailed__all__oppfoulrate_median,detailed_efficiency,0.0,961,961,-0.035702143778335,0.1086286802512846,0.4666666666666667,1.0,0.1624001435207046,0.2281668990776888,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__compact__close5_win_pct,compact_performance,0.0613943808532778,902,127,0.0575105048388968,0.1060257379945641,0.4666666666666667,1.0,0.1316912559013557,0.2280321312642983,False,False,False,,below_bounded_prescreen,W_fallback
mean__prior__program_appearances,prior_program_history,0.0,961,48,0.0200073617334682,0.1154864448640542,0.4666666666666667,1.0,0.1621595320002745,0.2280153985027647,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__last20__net_rtg_mean,detailed_efficiency,0.0,961,961,0.0863374728424082,0.0821909069659039,0.4666666666666667,1.0,0.1293619320072042,0.2279380687553422,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__neutral__off_rtg_mean,detailed_efficiency,0.0634755463059313,900,900,0.0915059934973321,0.0921675230207289,0.4666666666666667,1.0,0.1611519489704578,0.2275142746227367,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__clean__oppefg_median,detailed_efficiency,0.0,961,954,0.0493223551234272,0.1396400511447217,0.3333333333333333,1.0,0.1869157257274857,0.2237348469808543,False,False,False,,below_bounded_prescreen,W_fallback
diff__detailed__clean__ft_pct_ros,detailed_efficiency,0.0,961,961,0.0776810521076116,0.0769792088185992,0.4666666666666667,1.0,0.1289896097235597,0.2235469339743264,False,False,False,,below_bounded_prescreen,W_fallback
diff__detailed__last10__def_rtg_mean,detailed_efficiency,0.0,961,961,-0.0520021625001711,0.1421868376632376,0.3333333333333333,1.0,0.2432286452889271,0.2232943453501679,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__last5__ft_rate_mean,detailed_efficiency,0.0,961,960,0.0374591392768457,0.0937093626613596,0.4666666666666667,1.0,0.1179920519853289,0.2231684893056122,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__all__efg_mean,detailed_efficiency,0.0,961,961,0.0692669957141321,0.128384731762262,0.3333333333333333,1.0,0.1879580757169918,0.2226784206076485,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__all__efg_trim02,detailed_efficiency,0.0,961,961,0.0692669957141321,0.128384731762262,0.3333333333333333,1.0,0.1879580757169918,0.2226784206076485,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__compact__half_delta_marginmean,compact_performance,0.0,961,937,-0.0431602565948427,0.0905251637088226,0.4666666666666667,1.0,0.1242083743100841,0.2226456667253635,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__all__tov_pct_ros,detailed_efficiency,0.0,961,961,0.0594756179413772,0.0813622751245545,0.4666666666666667,1.0,0.1119393893054634,0.2223276191013373,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__all__oppefg_median,detailed_efficiency,0.0,961,952,0.0455970857050536,0.138222954400416,0.3333333333333333,1.0,0.1878965412162242,0.2221958486519958,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__last20__pace_mean,detailed_efficiency,0.0,961,928,-0.0657835912583534,0.0785617659631349,0.4666666666666667,1.0,0.1209835294158661,0.2220093632291745,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__all__pace_ros,detailed_efficiency,0.0,961,961,-0.0582294306338095,0.0784173923881444,0.4666666666666667,1.0,0.0843395609248285,0.2217439073154209,False,False,False,,below_bounded_prescreen,W_fallback
interaction__pace_gap,matchup_interactions,0.0,961,961,-0.0582294306338095,0.0784173923881444,0.4666666666666667,1.0,0.0843395609248285,0.2217439073154209,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__clean__tov_pct_ros,detailed_efficiency,0.0,961,961,0.0600223456883302,0.0802920477957137,0.4666666666666667,1.0,0.1174579862615668,0.2217134462095792,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__clean__ftrate_std,detailed_efficiency,0.0,961,961,-0.0603003157657086,0.0853751330300442,0.4666666666666667,1.0,0.1890662947072469,0.2213501482012539,False,False,False,,below_bounded_prescreen,W_fallback
diff__detailed__last10__opp_efg_mean,detailed_efficiency,0.0,961,961,-0.0594838691980381,0.1271134716253901,0.3333333333333333,1.0,0.1577440681986769,0.2211244882091418,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__clean__pace_ros,detailed_efficiency,0.0,961,960,-0.0533849187846098,0.0784884685202831,0.4666666666666667,1.0,0.0835410965563135,0.2207441698267642,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__all__ftrate_std,detailed_efficiency,0.0,961,961,-0.0577029297623925,0.0850734372459399,0.4666666666666667,1.0,0.1872930637803168,0.2207048385412315,False,False,False,,below_bounded_prescreen,W_fallback
diff__detailed__all__ft_pct_ros,detailed_efficiency,0.0,961,961,0.0792293741507699,0.0688708337145458,0.4666666666666667,1.0,0.1258008812929393,0.2201230939111005,False,False,False,,below_bounded_prescreen,W_fallback
diff__detailed__all__ftrate_std,detailed_efficiency,0.0,961,961,-0.0748393988999585,0.1223367283325109,0.3333333333333333,1.0,0.2202141989270351,0.219711062733848,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__rating__elo_season_reset_mov_z,dynamic_ratings,0.0,961,961,0.0323806556963612,0.0884757856900055,0.4666666666666667,1.0,0.1138910024344204,0.2197031479536919,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__schedule__oowp,schedule_and_accomplishment,0.0,961,961,-0.0581815204484837,0.1234261081398624,0.3333333333333333,1.0,0.141995863804242,0.219697965186964,False,True,False,,correlation_pruned_or_cap,W_fallback
absdiff__compact__ewm_h5_margin,compact_performance,0.0,961,961,0.0985214597522041,0.0617019092093814,0.4666666666666667,1.0,0.1622309312205121,0.2194690669838342,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__neutral__pace_mean,detailed_efficiency,0.0634755463059313,900,875,-0.0451056863583856,0.0920150933316007,0.4666666666666667,1.0,0.1196788623274934,0.2188919642671056,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__rating__elo_season_reset_mov,dynamic_ratings,0.0,961,961,0.0279222880685073,0.0884757878418893,0.4666666666666667,1.0,0.1138910048148725,0.2187223080132503,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__rating__elo_season_reset_mov_delta,dynamic_ratings,0.0,961,961,0.0279222880685073,0.0884757878418893,0.4666666666666667,1.0,0.1138910048148725,0.2187223080132503,False,False,False,,below_bounded_prescreen,W_fallback
mean__detailed__clean__ftmaderate_median,detailed_efficiency,0.0,961,949,-0.0273915191629888,0.0874096506285687,0.4666666666666667,1.0,0.1032240734288022,0.2185204702470851,False,False,False,,below_bounded_prescreen,W_fallback
mean__detailed__all__ftmaderate_median,detailed_efficiency,0.0,961,952,-0.0274341851130724,0.0864664456571244,0.4666666666666667,1.0,0.1040413524857968,0.2180444272075304,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__rating__elo_mov_log_preseason,dynamic_ratings,0.0,961,961,0.0263746306841459,0.0896272670563596,0.4666666666666667,1.0,0.1390907128846847,0.217926545088844,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__all__oppefg_mean,detailed_efficiency,0.0,961,961,0.0486264215739597,0.1753492407151505,0.2,1.0,0.2266931338436766,0.2177977229357963,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__rating__elo_mov_538_preseason,dynamic_ratings,0.0,961,961,0.0251616786268698,0.088927090789936,0.4666666666666667,1.0,0.1397994973154466,0.2172952596511295,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__clean__drb_pct_ros,detailed_efficiency,0.0,961,960,0.0665105589746948,0.1165720919029371,0.3333333333333333,1.0,0.1802554069231277,0.2167100441442509,False,False,False,,below_bounded_prescreen,W_fallback
diff__detailed__all__oppassistturnoverratio_median,detailed_efficiency,0.0,961,884,-0.076369591335094,0.1097113896640121,0.3333333333333333,1.0,0.1608213624582584,0.2163632559674495,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__all__drb_pct_ros,detailed_efficiency,0.0,961,960,0.0626565998311219,0.1173242489577037,0.3333333333333333,1.0,0.1808060385937242,0.216201183252129,False,False,False,,below_bounded_prescreen,W_fallback
mean__compact__neutral_games,compact_performance,0.0634755463059313,900,23,-0.0340673241459957,0.0896918342271147,0.4666666666666667,1.0,0.1055194439043329,0.2159147369471529,False,False,False,,below_bounded_prescreen,W_fallback
mean__detailed__neutral__games,detailed_efficiency,0.0634755463059313,900,23,-0.035547273575497,0.0889038099574731,0.4666666666666667,1.0,0.1055194439043329,0.2158620741722153,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__schedule__top_decile_games,schedule_and_accomplishment,0.0,961,18,-0.0522480784656409,0.1247143098890104,0.3333333333333333,1.0,0.221484819075107,0.215831386579495,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__detailed__away__net_rtg_mean,detailed_efficiency,0.0,961,961,0.1014204093203737,0.1034195491405714,0.3333333333333333,1.0,0.2366564857519113,0.2158209475412133,False,False,False,,below_bounded_prescreen,W_fallback
mean__compact__last20_margin_std,compact_performance,0.0,961,961,0.0576768079598961,0.1174820259099243,0.3333333333333333,1.0,0.1674985301584535,0.215713662314936,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__compact__last5_margin_mean,compact_performance,0.0,961,158,0.067530061144391,0.0653721440897765,0.4666666666666667,1.0,0.1405884860966352,0.21527836983766,False,False,False,,below_bounded_prescreen,W_fallback
absdiff__compact__half_marginmean_second,compact_performance,0.0,961,841,0.087946041788838,0.1038048697316381,0.3333333333333333,1.0,0.1840804896112201,0.2151445804136152,False,False,False,,below_bounded_prescreen,W_fallback
