Gender,Season,block,model,games,brier,log_loss,roc_auc,average_precision,precision_at_05,recall_at_05,f1_at_05,ece_10_bins
M,2018,pooled_common,seed_calibrated,67,0.21004867535021077,0.6104371960375731,0.725358422939068,0.7413359221410277,0.6060606060606061,0.6451612903225806,0.625,0.14248099805678033
M,2018,pooled_common,seed_raw,67,0.21004867535021077,0.6104371960375731,0.725358422939068,0.7413359221410277,0.6060606060606061,0.6451612903225806,0.625,0.14248099805678033
M,2018,pooled_common,xgboost_calibrated,67,0.20433466501977643,0.5948972883803839,0.7383512544802867,0.7655120584815488,0.6333333333333333,0.6129032258064516,0.6229508196721312,0.1124092024653705
M,2018,pooled_common,xgboost_raw,67,0.20433466501977643,0.5948972883803839,0.7383512544802867,0.7655120584815488,0.6333333333333333,0.6129032258064516,0.6229508196721312,0.1124092024653705
M,2019,M,blend,67,0.16777795190515574,0.4975643711078396,0.8266787658802178,0.8085179994963807,0.6451612903225806,0.6896551724137931,0.6666666666666666,0.10649327469045544
M,2019,M,hist_calibrated,67,0.16879550232130752,0.5027417495316561,0.8330308529945554,0.792221570139787,0.65625,0.7241379310344828,0.6885245901639344,0.10738687305344922
M,2019,M,hist_raw,67,0.16879550232130752,0.5027417495316561,0.8330308529945554,0.792221570139787,0.65625,0.7241379310344828,0.6885245901639344,0.10738687305344922
M,2019,M,lightgbm_calibrated,67,0.16932977186355683,0.49901255869395483,0.8203266787658802,0.7951892056487726,0.6333333333333333,0.6551724137931034,0.6440677966101694,0.09968347015356885
M,2019,M,lightgbm_raw,67,0.16932977186355685,0.49901255869395483,0.8203266787658802,0.7951892056487726,0.6333333333333333,0.6551724137931034,0.6440677966101694,0.09968347015356886
M,2019,M,logistic_calibrated,67,0.1673467109951192,0.4925032505312413,0.8303085299455536,0.8053550531737503,0.625,0.6896551724137931,0.6557377049180327,0.1367664817332961
M,2019,M,logistic_raw,67,0.1673467109951192,0.4925032505312413,0.8303085299455536,0.8053550531737503,0.625,0.6896551724137931,0.6557377049180327,0.1367664817332961
M,2019,M,rank_logistic_calibrated,67,0.16489357012420033,0.49347140539378725,0.8421052631578948,0.8224962938809858,0.6666666666666666,0.6896551724137931,0.6779661016949152,0.0765117744607701
M,2019,M,rank_logistic_raw,67,0.16489357012420033,0.49347140539378725,0.8421052631578948,0.8224962938809858,0.6666666666666666,0.6896551724137931,0.6779661016949152,0.0765117744607701
M,2019,M,seed_calibrated,67,0.1779798912309957,0.5238180683210025,0.8021778584392014,0.7511081728369194,0.6451612903225806,0.6896551724137931,0.6666666666666666,0.05943949857436337
M,2019,M,seed_raw,67,0.18040030510291716,0.5360612918084987,0.8021778584392014,0.7511081728369194,0.6451612903225806,0.6896551724137931,0.6666666666666666,0.07093282102366436
M,2019,M,xgboost_calibrated,67,0.1719578451290727,0.5077186846367137,0.8185117967332123,0.7866708759396546,0.6129032258064516,0.6551724137931034,0.6333333333333333,0.15042118661439238
M,2019,M,xgboost_raw,67,0.1719578451290727,0.5077186846367137,0.8185117967332123,0.7866708759396546,0.6129032258064516,0.6551724137931034,0.6333333333333333,0.15042118661439238
M,2019,pooled_common,blend,67,0.16603374086172284,0.49185497986596083,0.837568058076225,0.8018951679019484,0.6774193548387096,0.7241379310344828,0.7,0.13592548121006243
M,2019,pooled_common,hist_calibrated,67,0.17113433176027296,0.5051687040478008,0.8225952813067151,0.7796184448861468,0.65625,0.7241379310344828,0.6885245901639344,0.08298709709332552
M,2019,pooled_common,hist_raw,67,0.17113433176027296,0.5051687040478008,0.8225952813067151,0.7796184448861468,0.65625,0.7241379310344828,0.6885245901639344,0.08298709709332552
M,2019,pooled_common,lightgbm_calibrated,67,0.16368893020050526,0.4881082018592993,0.8421052631578947,0.7866275352544017,0.71875,0.7931034482758621,0.7540983606557377,0.13375678247889028
M,2019,pooled_common,lightgbm_raw,67,0.16368893020050526,0.4881082018592993,0.8421052631578947,0.7866275352544017,0.71875,0.7931034482758621,0.7540983606557377,0.13375678247889033
M,2019,pooled_common,logistic_calibrated,67,0.16744869422452793,0.4934548484736988,0.8312159709618875,0.8072342477592881,0.6451612903225806,0.6896551724137931,0.6666666666666666,0.13309701630392404
M,2019,pooled_common,logistic_raw,67,0.16744869422452793,0.4934548484736988,0.8312159709618875,0.8072342477592881,0.6451612903225806,0.6896551724137931,0.6666666666666666,0.13309701630392404
M,2019,pooled_common,seed_calibrated,67,0.1779519893581219,0.5230504741484614,0.8021778584392014,0.7511081728369194,0.6451612903225806,0.6896551724137931,0.6666666666666666,0.09621719176416332
M,2019,pooled_common,seed_raw,67,0.1779519893581219,0.5230504741484614,0.8021778584392014,0.7511081728369194,0.6451612903225806,0.6896551724137931,0.6666666666666666,0.09621719176416335
M,2019,pooled_common,xgboost_calibrated,67,0.1661665837764584,0.4936633364188149,0.8393829401088929,0.7860273947008342,0.7096774193548387,0.7586206896551724,0.7333333333333333,0.1430115517395646
M,2019,pooled_common,xgboost_raw,67,0.1661665837764584,0.493663336418815,0.8393829401088929,0.7860273947008342,0.7096774193548387,0.7586206896551724,0.7333333333333333,0.1430115517395646
M,2021,M,blend,66,0.22428053058868933,0.6377597539328185,0.7068014705882353,0.7026422173880689,0.6097560975609756,0.78125,0.684931506849315,0.09737330896205731
